^Annotation
!Annotation_date = 05/20/2005 15:03:40
!Annotation_platform = GPL91
!Annotation_platform_title =Affymetrix GeneChip Human Genome U95 Version 2 Set HG-U95A
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
32029_at	3-phosphoinositide dependent protein kinase-1					3513293	AC005591	PDPK1					
32030_at	adaptor-related protein complex 3, sigma 2 subunit	Hs.546334	Adaptor-related protein complex 3, sigma 2 subunit			1770514	X99459	AP3S2					
32031_at	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	Hs.377010	Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase			1228048	D78586	CAD					
32032_at	DiGeorge syndrome critical region gene 14	Hs.517407	DiGeorge syndrome critical region gene 14			1377764	L77566	DGCR14					
32033_at	choline kinase beta	Hs.439777	Carnitine palmitoyltransferase 1B (muscle)			5420184	AL096780	CHKB					
32034_at	zinc finger protein 217	Hs.155040	Zinc finger protein 217			3335396	AF041259	ZNF217					
32035_at		Hs.534322	Major histocompatibility complex, class II, DR beta 4			1597724	U70543	HLA-DRB5					
32036_i_at	ribonuclease P 14kDa subunit	Hs.446320	Ribonuclease P 14kDa subunit			4100562	AF001175	RPP14					
32037_r_at	ribonuclease P 14kDa subunit	Hs.446320	Ribonuclease P 14kDa subunit			4100562	AF001175	RPP14					
32038_s_at		Hs.476680	Splicing factor, arginine/serine-rich, 46kD			5101289	AI739308	SRP46					
32039_at	adaptor-related protein complex 3, beta 1 subunit	Hs.532091	Adaptor-related protein complex 3, beta 1 subunit			2199511	U81504	AP3B1					
32040_i_at	CDC5 cell division cycle 5-like (S. pombe)	Hs.485471	CDC5 cell division cycle 5-like (S. pombe)			20521048	AB007892	CDC5L					
32041_r_at	CDC5 cell division cycle 5-like (S. pombe)	Hs.485471	CDC5 cell division cycle 5-like (S. pombe)			20521048	AB007892	CDC5L					
32042_at	cytosolic ovarian carcinoma antigen 1	Hs.171458	Cytosolic ovarian carcinoma antigen 1			633925	S72904	COVA1					
32043_at	stanniocalcin 2	Hs.233160	Stanniocalcin 2			4050037	AF098462	STC2					
32044_at	ubiquitin protein ligase E3C	Hs.118351	Ubiquitin protein ligase E3C			285982	D13635	UBE3C					
32045_at	death associated transcription factor 1	Hs.551527	Death associated transcription factor 1			58257647	AB002331	DATF1					
32046_at	protein kinase C, delta	Hs.155342	Protein kinase C, delta			520586	D10495	PRKCD					
32047_at	DNA fragmentation factor, 45kDa, alpha polypeptide	Hs.484782	DNA fragmentation factor, 45kDa, alpha polypeptide			2065560	U91985	DFFA					
32048_at		Hs.15535	Gene from PAC 886K2, chromosome 1			4678768	AL049675						
32049_f_at		Hs.15535	Gene from PAC 886K2, chromosome 1			3387919	AF070554						
32050_r_at		Hs.15535	Gene from PAC 886K2, chromosome 1			3387919	AF070554						
32051_at	asparagine-linked glycosylation 8 homolog (yeast, alpha-1,3-glucosyltransferase)	Hs.503368	Asparagine-linked glycosylation 8 homolog (yeast, alpha-1,3-glucosyltransferase)			2996577	AJ224875	ALG8					
32052_at	hemoglobin, beta					1066772	L48215	HBB					
32053_at	cyclin T2	Hs.292754	Cyclin T2			2981197	AF048731	CCNT2					
32054_at	cyclin T2	Hs.292754	Cyclin T2			2981199	AF048732	CCNT2					
32055_g_at	cyclin T2	Hs.292754	Cyclin T2			2981199	AF048732	CCNT2					
32056_at	septin 4	Hs.287518	Septin 4			2665833	AF035811	SEPT4					
32057_at	leucine rich repeat containing 17	Hs.552582	Leucine rich repeat containing 17			1236328	U32907	LRRC17					
32058_at	carbohydrate sulfotransferase 10	Hs.516370	Carbohydrate sulfotransferase 10			3387970	AF070594	CHST10					
32059_at	hypothetical protein LOC137886	Hs.155572	Hypothetical protein LOC137886			1710254	U79282	LOC137886					
32060_at	BCL2/adenovirus E1B 19kDa interacting protein 2	Hs.283454	BCL2/adenovirus E1B 19kDa interacting protein 2			558843	U15173	BNIP2					
32061_at	exostoses (multiple)-like 3					2341008	U96629	EXTL3					
32062_at	leucine rich repeat containing 14	Hs.459391	Leucine rich repeat containing 14			434774	D25216	LRRC14					
32063_at	pre-B-cell leukemia transcription factor 1	Hs.493096	Pre-B-cell leukemia transcription factor 1			189647	M86546	PBX1					
32064_at	PPAR binding protein	Hs.462956	PPAR binding protein			2765321	Y13467	PPARBP					
32065_at	cAMP responsive element modulator	Hs.200250	CAMP responsive element modulator			545206	S68134	CREM					
32066_g_at	cAMP responsive element modulator	Hs.200250	CAMP responsive element modulator			545206	S68134	CREM					
32067_at	cAMP responsive element modulator	Hs.200250	CAMP responsive element modulator			545204	S68271	CREM					
32068_at	complement component 3a receptor 1	Hs.551500	Complement component 3a receptor 1			1511643	U62027	C3AR1					
32069_at	Nedd4 binding protein 1	Hs.511839	Nedd4 binding protein 1			3327043	AB014515	N4BP1					
32070_at	protein tyrosine phosphatase, receptor type, C-associated protein					1729765	X97267	PTPRCAP					
32071_at	zinc finger protein 609	Hs.170498	Zinc finger protein 609			2224530	AB002293	ZNF609					
32072_at	mesothelin	Hs.408488	Mesothelin			1145723	U40434	MSLN					
32073_at	jumonji domain containing 2A	Hs.155983	Jumonji domain containing 2A			3327167	AB014577	JMJD2A					
32074_at	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)	Hs.1560	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)			577302	D42045	DCLRE1A					
32075_at	zinc finger protein 161 homolog (mouse)	Hs.156000	Zinc finger protein 161 homolog (mouse)			2117021	D89859	ZFP161					
32076_at	Down syndrome critical region gene 1-like 1	Hs.440168	Down syndrome critical region gene 1-like 1			1435039	D83407	DSCR1L1					
32077_s_at	potassium voltage-gated channel, KQT-like subfamily, member 1	Hs.95162	Potassium voltage-gated channel, KQT-like subfamily, member 1			2961248	AF051426	KCNQ1					
32078_at	neural precursor cell expressed, developmentally down-regulated 4	Hs.1565	Neural precursor cell expressed, developmentally down-regulated 4			577312	D42055	NEDD4					
32079_at	kinesin family member 13B	Hs.444767	Kinesin family member 13B			29421213	AB014539	KIF13B					
32080_at	tetracycline transporter-like protein	Hs.157145	Tetracycline transporter-like protein			307501	L11669	TETRAN					
32081_at	citron (rho-interacting, serine/threonine kinase 21)	Hs.119594	Citron (rho-interacting, serine/threonine kinase 21)			58257671	AB023166	CIT					
32082_at		Hs.533124	SUMO1/sentrin specific protease 5			30268168	AL049229	SENP5					
32083_at	transmembrane 7 superfamily member 1 (upregulated in kidney)	Hs.498160	Transmembrane 7 superfamily member 1 (upregulated in kidney)			2992627	AF027826	TM7SF1					
32084_at	solute carrier family 22 (organic cation transporter), member 5	Hs.443572	Solute carrier family 22 (organic cation transporter), member 5			3273740	AF057164	SLC22A5					
32085_at	phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase, type III	Hs.173939	Phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase, type III			4589605	AB023198	PIP5K3					
32086_at	zinc finger protein 184 (Kruppel-like)	Hs.158174	Zinc finger protein 184 (Kruppel-like)			1769490	U66561	ZNF184					
32087_at	heat shock transcription factor 2	Hs.158195	Heat shock transcription factor 2			184404	M65217	HSF2					
32088_at	basic leucine zipper nuclear factor 1 (JEM-1)	Hs.494326	Basic leucine zipper nuclear factor 1 (JEM-1)			2257753	U79751	BLZF1					
32089_at	sperm associated antigen 6	Hs.527698	Sperm associated antigen 6			3449382	AF079363	SPAG6					
32090_at	nicotinamide nucleotide adenylyltransferase 2	Hs.497123	Nicotinamide nucleotide adenylyltransferase 2			3413919	AB007948	NMNAT2					
32091_at	KIAA0446 gene product					58257724	AB007915	KIAA0446					
32092_at	syndecan 3 (N-syndecan)	Hs.158287	Syndecan 3 (N-syndecan)			3413897	AB007937	SDC3					
32093_at	chromodomain helicase DNA binding protein 5	Hs.522898	Chromodomain helicase DNA binding protein 5			3413849	AB007913	CHD5					
32094_at	carbohydrate (chondroitin 6) sulfotransferase 3	Hs.158304	Carbohydrate (chondroitin 6) sulfotransferase 3			4115403	AB017915	CHST3					
32095_at	importin 13	Hs.158497	Importin 13			3882168	AB018267	IPO13					
32096_at	lymphoblastic leukemia derived sequence 1					3478635	AC005546	LYL1					
32097_at	pericentrin 2 (kendrin)	Hs.474069	Pericentrin 2 (kendrin)			34328009	AB007862	PCNT2					
32098_at							M20777						
32099_at	scaffold attachment factor B2	Hs.546330	Scaffold attachment factor B2			1469198	D50928	SAFB2					
32100_r_at	galactosamine (N-acetyl)-6-sulfate sulfatase (Morquio syndrome, mucopolysaccharidosis type IVA)					507365	U06088	GALNS					
32101_at		Hs.271383	Galactosamine (N-acetyl)-6-sulfate sulfatase (Morquio syndrome, mucopolysaccharidosis type IVA)			1665160	AA112483	GALNS					
32102_at	spastic ataxia of Charlevoix-Saguenay (sacsin)	Hs.159492	Spastic ataxia of Charlevoix-Saguenay (sacsin)			3882180	AB018273	SACS					
32103_at	serine (or cysteine) proteinase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2					177884	M20786	SERPINF2					
32104_i_at	calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma	Hs.523045	Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma			2511437	U66063	CAMK2G					
32105_f_at	calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma	Hs.523045	Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma			2511437	U66063	CAMK2G					
32106_at	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4					609489	L28101	SERPINA4					
32107_at	chromosome 21 open reading frame 25	Hs.473894	Chromosome 21 open reading frame 25			4884385	AL050173	C21orf25					
32108_at	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)	Hs.301540	Sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)			338020	M76231	SPR					
32109_at	FXYD domain containing ion transport regulator 1 (phospholemman)	Hs.442498	FXYD domain containing ion transport regulator 1 (phospholemman)			2265475	AA524547	FXYD1					
32110_at	KIAA0523 protein	Hs.370166	Hypothetical protein LOC339166			3043569	AB011095	KIAA0523					
32111_at	chromodomain protein, Y-like	Hs.269092	Chromodomain protein, Y-like			4884378	AL050164	CDYL					
32112_s_at				UI-H-BI0-aan-e-04-0-UI.s1 NCI_CGAP_Sub1 Homo sapiens cDNA clone IMAGE:2709967 3', mRNA sequence		5864489	AW015732						
32113_at	absent in melanoma 1	Hs.486074	Absent in melanoma 1			2072424	U83115	AIM1					
32114_s_at				adenosine A2 receptor [human, hippocampal, mRNA, 2572 nt]		258928	S46950						
32115_r_at	adenosine A2a receptor					400451	X68486	ADORA2A					
32116_at	epidermodysplasia verruciformis 1	Hs.16165	Epidermodysplasia verruciformis 1			7209573	AB002405	EVER1					
32117_at		Hs.195740	Apoptosis antagonizing transcription factor			1255268	U51698	AATF					
32118_at	RAD17 homolog (S. pombe)	Hs.16184	RAD17 homolog (S. pombe)			4019204	AF076838	RAD17					
32119_at		Hs.16193	Homo sapiens, clone IMAGE:4214654, mRNA			4500204	AL049423						
32120_at	sperm associated antigen 5	Hs.514033	Sperm associated antigen 5			4106355	AF063308	SPAG5					
32121_at	phosphoinositide-3-kinase, catalytic, delta polypeptide	Hs.518451	Phosphoinositide-3-kinase, catalytic, delta polypeptide			2317893	U86453	PIK3CD					
32122_at	sulfite oxidase	Hs.534353	Sulfite oxidase			508501	L31573	SUOX					
32123_at	collagen, type VII, alpha 1 (epidermolysis bullosa, dystrophic, dominant and recessive)	Hs.476218	Collagen, type VII, alpha 1 (epidermolysis bullosa, dystrophic, dominant and recessive)			987124	L02870	COL7A1					
32124_at	THO complex 2					3688349	AL030996	THOC2					
32125_at		Hs.149991	THO complex 2			3078353	AA928996	THOC2					
32126_at	fibroblast growth factor 7 (keratinocyte growth factor)	Hs.549033	Fibroblast growth factor 7 (keratinocyte growth factor)			186738	M60828	FGF7					
32127_at	bicaudal D homolog 1 (Drosophila)	Hs.505202	Bicaudal D homolog 1 (Drosophila)			2745977	U90030	BICD1					
32128_at	chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)	Hs.143961	Chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)			2326515	Y13710	CCL18					
32129_at	zinc finger protein 364	Hs.523550	Zinc finger protein 364			5102893	AL079314	ZNF364					
32130_at		Hs.515540	Prostate tumor overexpressed gene 1			1306251	W25984	PTOV1					
32131_at	zinc finger DAZ interacting protein 3	Hs.409210	Zinc finger DAZ interacting protein 3			3327163	AB014575	DZIP3					
32132_at		Hs.409210	Zinc finger DAZ interacting protein 3			5434714	AL046649	DZIP3					
32133_at	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma	Hs.282177	Phosphatidylinositol-4-phosphate 5-kinase, type I, gamma			3043701	AB011161	PIP5K1C					
32134_at	testis derived transcript (3 LIM domains)	Hs.533391	Testis derived transcript (3 LIM domains)			4884376	AL050162	TES					
32135_at	sterol regulatory element binding transcription factor 1	Hs.190284	Smith-Magenis syndrome chromosome region, candidate 6			409404	U00968	SREBF1					
32136_r_at	tumor protein D52-like 1	Hs.201482	Tumor protein D52-like 1			1469923	U44429	TPD52L1					
32137_at	jagged 2	Hs.433445	Jagged 2			2765401	Y14330	JAG2					
32138_at	dynamin 1	Hs.522413	Dynamin 1			181848	L07807	DNM1					
32139_at	zinc finger protein 185 (LIM domain)	Hs.16622	Zinc finger protein 185 (LIM domain)			2370125	Y09538	ZNF185					
32140_at	sortilin-related receptor, L(DLR class) A repeats-containing	Hs.368592	Sortilin-related receptor, L(DLR class) A repeats-containing			1552323	Y08110	SORL1					
32141_at	protein phosphatase 1E (PP2C domain containing)	Hs.245044	Protein phosphatase 1E (PP2C domain containing)			5689480	AB028995	PPM1E					
32142_at	serine/threonine kinase 3 (STE20 homolog, yeast)	Hs.492333	Serine/threonine kinase 3 (STE20 homolog, yeast)			1203795	U26424	STK3					
32143_at		Hs.253247	Odd-skipped related 2 (Drosophila)			5423152	AL043767	OSR2					
32144_at	regulatory factor X, 5 (influences HLA class II expression)	Hs.166891	Regulatory factor X, 5 (influences HLA class II expression)			4884344	AL050135	RFX5					
32621_at	down-regulator of transcription 1, TBP-binding (negative cofactor 2)	Hs.348418	Down-regulator of transcription 1, TBP-binding (negative cofactor 2)			181756	M97388	DR1					
32622_at	dynamin 2	Hs.211463	Dynamin 2			1196422	L36983	DNM2					
32623_at	gamma-aminobutyric acid (GABA) B receptor, 1	Hs.167017	Gamma-aminobutyric acid (GABA) B receptor, 1			3892593	AJ225028	GABBR1					
32624_at	GTPase activating Rap/RanGAP domain-like 1	Hs.113150	GTPase activating Rap/RanGAP domain-like 1			4884287	AL050050	GARNL1					
32625_at	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)	Hs.490330	Natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)			28229	X15357	NPR1					
32626_at	glutamine-fructose-6-phosphate transaminase 1	Hs.468864	Glutamine-fructose-6-phosphate transaminase 1			183081	M90516	GFPT1					
32627_at	RAN binding protein 6	Hs.167496	RAN binding protein 6			3064244	AF039023	RANBP6					
32628_at	zinc finger protein 161	Hs.463569	Zinc finger protein 161			529640	D28118	ZNF161					
32629_f_at	butyrophilin, subfamily 3, member A1	Hs.191510	Butyrophilin, subfamily 3, member A1			2062705	U90552	BTN3A1					
32630_f_at	butyrophilin, subfamily 3, member A1	Hs.191510	Butyrophilin, subfamily 3, member A1			1770367	Y07827	BTN3A1					
32631_at	glucosidase, beta; acid, pseudogene					183010	J03060	GBAP					
32632_g_at	glucosidase, beta; acid, pseudogene					183010	J03060	GBAP					
32633_at	islet cell autoantigen 1, 69kDa	Hs.487561	Islet cell autoantigen 1, 69kDa			1674385	U26591	ICA1					
32634_s_at	islet cell autoantigen 1, 69kDa	Hs.487561	Islet cell autoantigen 1, 69kDa			1675205	U38260	ICA1					
32635_at	tripartite motif-containing 33	Hs.26837	Tripartite motif-containing 33			5689562	AB029036	TRIM33					
32636_f_at	PI-3-kinase-related kinase SMG-1	Hs.460179	PI-3-kinase-related kinase SMG-1			20521042	AB007881	SMG1					
32637_r_at	PI-3-kinase-related kinase SMG-1	Hs.460179	PI-3-kinase-related kinase SMG-1			20521042	AB007881	SMG1					
32638_s_at		Hs.460179	PI-3-kinase-related kinase SMG-1			4619634	AI610467	SMG1					
32639_at	nucleoporin like 2	Hs.408241	Nucleoporin like 2			2459798	U97198	NUPL2					
32640_at	intercellular adhesion molecule 1 (CD54), human rhinovirus receptor	Hs.515126	Intercellular adhesion molecule 1 (CD54), human rhinovirus receptor			184532	M24283	ICAM1					
32641_at	androgen-induced proliferation inhibitor	Hs.369263	Androgen-induced proliferation inhibitor			20521717	AB023196	APRIN					
32642_at	chondroitin sulfate proteoglycan 3 (neurocan)	Hs.169047	Chondroitin sulfate proteoglycan 3 (neurocan)			2739088	AF026547	CSPG3					
32643_at	glucan (1,4-alpha-), branching enzyme 1 (glycogen branching enzyme, Andersen disease, glycogen storage disease type IV)	Hs.436062	Glucan (1,4-alpha-), branching enzyme 1 (glycogen branching enzyme, Andersen disease, glycogen storage disease type IV)			184025	L07956	GBE1					
32644_at	nucleoporin 188kDa	Hs.308340	Nucleoporin 188kDa			1136397	D79991	NUP188					
32645_at	phosphodiesterase 4D interacting protein (myomegalin)	Hs.487925	Phosphodiesterase 4D interacting protein (myomegalin)			3413915	AB007946	PDE4DIP					
32646_at	kinesin family member 21B	Hs.169182	Kinesin family member 21B			3413859	AB007918	KIF21B					
32647_at	vesicle transport through interaction with t-SNAREs homolog 1B (yeast)	Hs.144868	Vesicle transport through interaction with t-SNAREs homolog 1B (yeast)			3861487	AF060902	VTI1B					
32648_at	delta-like 1 homolog (Drosophila)	Hs.533717	Delta-like 1 homolog (Drosophila)			562105	U15979	DLK1					
32649_at	transcription factor 7 (T-cell specific, HMG-box)	Hs.519580	Transcription factor 7 (T-cell specific, HMG-box)			36789	X59871	TCF7					
32650_at		Hs.169330	Transgelin 3			1495161	Z78388	TAGLN3					
32651_at		Hs.169330	Transgelin 3			1308718	W28770	TAGLN3					
32652_g_at		Hs.169330	Transgelin 3			1308718	W28770	TAGLN3					
32653_at		Hs.519337	Bromodomain containing 8			5874066	AW020536	BRD8					
32654_g_at		Hs.519337	Bromodomain containing 8			5874066	AW020536	BRD8					
32655_s_at	bromodomain containing 8	Hs.519337	Bromodomain containing 8			1009425	X87613	BRD8					
32656_at	multiple PDZ domain protein	Hs.169378	Multiple PDZ domain protein			3668409	AF093419	MPDZ					
32657_at	IQ motif containing B1	Hs.518197	IQ motif containing B1			434780	D25278	IQCB1					
32658_at	hydroxysteroid (17-beta) dehydrogenase 8					3646023	AL031228	HSD17B8					
32659_at	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	Hs.169474	Eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa			4884137	AL050109	EIF2B4					
32660_at	lupus brain antigen 1	Hs.517761	Lupus brain antigen 1			20521004	AB002340	LBA1					
32661_s_at	mediator of DNA damage checkpoint 1	Hs.433653	Mediator of DNA damage checkpoint 1			1136399	D79992	MDC1					
32662_at		Hs.433653	Mediator of DNA damage checkpoint 1			5421012	AL041663	MDC1					
32663_at	Rhesus blood group-associated glycoprotein	Hs.120950	Rhesus blood group-associated glycoprotein			2909818	AF031548	RHAG					
32664_at	ribonuclease, RNase A family, 4	Hs.283749	Angiogenin, ribonuclease, RNase A family, 5			976228	D37931	RNASE4					
32665_at	protein phosphatase 1B (formerly 2C), magnesium-dependent, beta isoform	Hs.416769	Protein phosphatase 1B (formerly 2C), magnesium-dependent, beta isoform			3378167	AJ005801	PPM1B					
32666_at	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	Hs.522891	Chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)			1754834	U19495	CXCL12					
32667_at	collagen, type IV, alpha 5 (Alport syndrome)	Hs.369089	Collagen, type IV, alpha 5 (Alport syndrome)			1314209	M58526	COL4A5					
32668_at	single-stranded DNA binding protein 2	Hs.102735	Single-stranded DNA binding protein 2			5262486	AL080076	SSBP2					
32669_at	suppressor of cytokine signaling 5	Hs.468426	Suppressor of cytokine signaling 5			3327155	AB014571	SOCS5					
32670_at	thrombospondin 3	Hs.169875	Thrombospondin 3			886298	L38969	THBS3					
32671_at	tubulin tyrosine ligase-like family, member 4	Hs.471405	Tubulin tyrosine ligase-like family, member 4			1136405	D79995	TTLL4					
32672_at		Hs.458447	Homo sapiens, clone IMAGE:4801297, mRNA			4500178	AL049387						
32673_at	butyrophilin, subfamily 2, member A1	Hs.519635	Butyrophilin, subfamily 2, member A1			2062687	U90543	BTN2A1					
32674_at	zinc finger protein 638	Hs.434401	Zinc finger protein 638			1374697	D83032	ZNF638					
32675_at	bone marrow stromal cell antigen 1	Hs.169998	Bone marrow stromal cell antigen 1			506334	D21878	BST1					
32676_at	aldehyde dehydrogenase 6 family, member A1	Hs.293970	Aldehyde dehydrogenase 6 family, member A1			188695	M93405	ALDH6A1					
32677_at	variable charge, Y-linked	Hs.534378	Variable charge, Y-linked			2580543	AF000979	VCY					
32678_at	myosin VA (heavy polypeptide 12, myoxin)	Hs.21213	Myosin VA (heavy polypeptide 12, myoxin)			312049	Z22957	MYO5A					
32679_at	chondrocyte protein with a poly-proline region	Hs.521608	Likely ortholog of chicken chondrocyte protein with a poly-proline region			285992	D13634	CHPPR					
32680_at	TRAF2 and NCK interacting kinase	Hs.34024	TRAF2 and NCK interacting kinase			20521082	AB011123	TNIK					
32681_at	solute carrier family 9 (sodium/hydrogen exchanger), isoform 1 (antiporter, Na+/H+, amiloride sensitive)	Hs.469116	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 1 (antiporter, Na+/H+, amiloride sensitive)			544775	S68616	SLC9A1					
32682_at	thymopoietin	Hs.11355	Thymopoietin			508726	U09087	TMPO					
32683_at	thymopoietin					885681	U18271	TMPO					
32684_at		Hs.522357	Chromosome 9 open reading frame 91			2795893	AF038174	C9orf91					
32685_at	Ral GEF with PH domain and SH3 binding motif 1	Hs.432842	Ral GEF with PH domain and SH3 binding motif 1			2224642	AB002349	RALGPS1					
32686_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32687_s_at	prostaglandin E receptor 3 (subtype EP3)	Hs.445000	Prostaglandin E receptor 3 (subtype EP3)			633207	X83857	PTGER3					
32688_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32689_s_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32690_s_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32691_s_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32692_at	prostaglandin E receptor 3 (subtype EP3)					60683853	D86096	PTGER3					
32693_at	KIAA1040 protein	Hs.389378	KIAA1040 protein			58257736	AB028963	KIAA1040					
32694_at	retinoic acid receptor, beta	Hs.436538	Retinoic acid receptor, beta			32025	Y00291	RARB					
32695_at	HIV TAT specific factor 1					31455412	Z97632	HTATSF1					
32696_at	pre-B-cell leukemia transcription factor 3	Hs.428027	Pre-B-cell leukemia transcription factor 3			35314	X59841	PBX3					
32697_at	inositol(myo)-1(or 4)-monophosphatase 1	Hs.492120	Inositol(myo)-1(or 4)-monophosphatase 1			7770717	AF042729	IMPA1					
32698_at	poliovirus receptor					35809	X64116	PVR					
32699_s_at	poliovirus receptor					35809	X64116	PVR					
32700_at	guanylate binding protein 2, interferon-inducible	Hs.386567	Guanylate binding protein 2, interferon-inducible			829176	M55543	GBP2					
32701_at	armadillo repeat gene deletes in velocardiofacial syndrome	Hs.326730	Armadillo repeat gene deletes in velocardiofacial syndrome			1932726	U51269	ARVCF					
32702_at	trophinin associated protein (tastin)	Hs.524399	Trophinin associated protein (tastin)			33304371	U04810	TROAP					
32703_at	polo-like kinase 4 (Drosophila)	Hs.172052	Polo-like kinase 4 (Drosophila)			2125813	Y13115	PLK4					
32704_at	dedicator of cytokinesis 2	Hs.325528	Dedicator of cytokinesis 2			1504001	D86964	DOCK2					
32705_at	cytochrome P450, family 3, subfamily A, polypeptide 7	Hs.111944	Cytochrome P450, family 3, subfamily A, polypeptide 7			220148	D00408	CYP3A7					
32706_at	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)	Hs.474206	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)			3928218	X89887	HIRA					
32707_at		Hs.131838	Katanin p60 (ATPase-containing) subunit A 1			3742977	AI191768	KATNA1					
32708_g_at		Hs.131838	Katanin p60 (ATPase-containing) subunit A 1			3742977	AI191768	KATNA1					
32709_at	potassium voltage-gated channel, shaker-related subfamily, beta member 1	Hs.157818	Potassium voltage-gated channel, shaker-related subfamily, beta member 1			666896	L39833	KCNAB1					
32710_at				H.sapiens mRNA for voltage gated potassium channels, beta subunit		1695762	X83127						
32711_g_at				H.sapiens mRNA for voltage gated potassium channels, beta subunit		1695762	X83127						
32712_at	myelin transcription factor 1-like	Hs.434418	Myelin transcription factor 1-like			14133236	AB029029	MYT1L					
32713_at	golgi autoantigen, golgin subfamily a, 1	Hs.133469	Golgi autoantigen, golgin subfamily a, 1			1669823	U51587	GOLGA1					
32714_s_at	activin A receptor type II-like 1	Hs.410104	Activin A receptor type II-like 1			425147	L17075	ACVRL1					
32715_at	vesicle-associated membrane protein 8 (endobrevin)	Hs.534373	Vesicle-associated membrane protein 8 (endobrevin)			2996191	AF053233	VAMP8					
32716_at	diacylglycerol kinase, alpha 80kDa	Hs.524488	Diacylglycerol kinase, alpha 80kDa			3551827	AF064768	DGKA					
32717_at	neuralized-like (Drosophila)	Hs.549085	Neuralized-like (Drosophila)			4103927	AF029729	NEURL					
32718_at	tyrosylprotein sulfotransferase 1	Hs.421194	Tyrosylprotein sulfotransferase 1			3046917	AF038009	TPST1					
32719_at	neuregulin 1	Hs.453951	Neuregulin 1			862422	L41827	NRG1					
32720_at		Hs.264482	APG12 autophagy 12-like (S. cerevisiae)			1720473	AA151716	APG12L					
32721_at		Hs.264482	APG12 autophagy 12-like (S. cerevisiae)			1720882	AA151922	APG12L					
32722_at	arginase, type II	Hs.550463	Arginase, type II			1773058	U82256	ARG2					
32723_at	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa	Hs.172865	Cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa			180598	L02547	CSTF1					
32724_at	phytanoyl-CoA hydroxylase (Refsum disease)	Hs.498732	Phytanoyl-CoA hydroxylase (Refsum disease)			2564670	AF023462	PHYH					
32725_at	BH3 interacting domain death agonist	Hs.474150	BH3 interacting domain death agonist			3540246	AF042083	BID					
32726_g_at	BH3 interacting domain death agonist	Hs.474150	BH3 interacting domain death agonist			3540246	AF042083	BID					
32727_at	retinol dehydrogenase 5 (11-cis and 9-cis)					3004957	AF037062	RDH5					
